Id,SalePrice,,s,SalePrice_stack,,+us,SalePrice_stack,,+ss,SalePrice_stack,,#VALUE!,,,SalePrice_xg,SalePrice_lgbm,,#VALUE!,#VALUE!,#VALUE!,,Best,Bad,SalePrice_stack,New SalePrice
1603,81438.04132,,,81891.23962,,,82068.79072,,,82053.51841,,82004.51625,,,70883.29688,91172.33184,,81632.21204,81923.05403,81950.94801,,81438.04132,72276.67188,82054.56332,81746.53922
1604,262671.1301,,,257608.5098,,,258600.6498,,,258874.4317,,258361.1971,,,279034.9375,270775.3031,,262797.4929,260883.2756,260477.5005,,262671.1301,264037.5625,256772.7492,262212.4621
1605,242534.1139,,,239726.1276,,,240515.4931,,,240363.9985,,240201.8731,,,253974,244544.4627,,242586.0587,241739.6165,241253.5218,,242534.1139,241601.2656,238857.2798,241977.8668
1606,169396.3683,,,168031.4331,,,168732.0425,,,168849.6012,,168537.6923,,,172393.8594,172855.296,,169409.3765,169276.9974,169227.0989,,169396.3683,169138.2969,169233.5587,170250.8656
1607,169251.8624,,,169935.8228,,,168454.669,,,168437.1366,,168942.5428,,,170168.125,165201.9091,,169260.5811,168346.9177,168361.9247,,169251.8624,169368.6406,167325.3808,167433.2737
1608,215943.7615,,,218894.4877,,,219689.3826,,,219271.1302,,219285.0001,,,203802.9063,214765.5226,,216011.4057,218232.659,218272.4386,,215943.7615,217763.4375,219055.203,216123.908
1609,186565.334,,,185664.4177,,,186340.834,,,186036.2345,,186013.8287,,,186375.9688,191021.5455,,186574.7195,186670.9432,186302.4868,,186565.334,184558.5938,185000.9891,186110.3207
1610,151185.7122,,,152898.2355,,,152659.5007,,,152672.0602,,152743.2655,,,148349.7031,146186.2225,,151209.1537,151904.6854,152131.6505,,151185.7122,151410.1719,153091.8547,151344.6887
1611,138881.7292,,,139889.0398,,,141073.9862,,,141102.8075,,140688.6112,,,137401.7031,135722.3298,,138890.9328,140442.3104,140648.7284,,138881.7292,141090.2969,139035.4796,138293.4411
1612,171155.2401,,,175233.375,,,173439.8537,,,173342.7889,,174005.3392,,,161066.5625,162948.5127,,171265.6238,171839.3295,172209.2638,,171155.2401,178124.9531,173023.4204,169718.6555
1613,166119.6331,,,168130.2165,,,168055.9141,,,167683.1453,,167956.4253,,,163877.0625,159199.3339,,166152.611,167143.4339,167068.6506,,166119.6331,170951.8125,169813.2031,167330.7028
1614,122206.2421,,,120945.1128,,,121592.4598,,,121765.4822,,121434.3516,,,123435.9688,126989.6722,,122225.4251,122099.3103,122110.216,,122206.2421,122270.9063,121289.4021,122466.4288
1615,89234.73709,,,89657.00031,,,89163.70824,,,89186.64594,,89335.78483,,,89791.80469,86748.73347,,89240.98094,89038.62676,89095.00826,,89234.73709,89838.14063,86875.30309,87293.79367
1616,74431.05519,,,74749.64932,,,75213.60209,,,75167.91876,,75043.72339,,,75692.42188,71746.22988,,74440.55228,75004.40342,75023.05948,,74431.05519,75294.85156,73197.85336,73354.29512
1617,92429.15791,,,91338.03997,,,90459.66055,,,90522.56955,,90773.42336,,,96343.45313,93726.64528,,92447.14274,91100.21496,90973.81752,,92429.15791,89902.42188,91096.93667,92278.37102
1618,124435.9049,,,124368.7029,,,125443.8562,,,125406.0304,,125072.8632,,,127721.3594,121540.914,,124447.4331,125330.0755,125328.5411,,124435.9049,125765.5547,124724.1436,124696.2427
1619,140268.9246,,,140471.0698,,,141260.5266,,,141182.16,,140971.2521,,,141644.1406,137976.6594,,140272.8689,141057.5089,141044.984,,140268.9246,141576.3438,142150.1367,141448.2157
1620,154958.7933,,,149592.1402,,,149998.5617,,,150399.7074,,149996.8031,,,170130.1406,166374.0423,,155190.1256,152554.0559,152184.9458,,154958.7933,148375.5938,148855.5414,154674.5068
1621,139413.5087,,,140420.5789,,,141628.7536,,,141632.1439,,141227.1588,,,137973.6875,136215.2822,,139422.7507,140993.9559,141178.378,,139413.5087,142145.375,142281.1165,140725.1285
1622,139624.9066,,,138877.8039,,,139394.4293,,,139382.5608,,139218.2647,,,142476.3906,140299.5491,,139630.8537,139673.525,139583.1017,,139624.9066,144316.5313,140146.863,140519.1955
1623,260517.5323,,,256573.0838,,,257342.4627,,,257773.0241,,257229.5235,,,277488.875,262632.7788,,260619.4068,259123.0337,259001.8043,,260517.5323,257106.7656,256108.553,260294.236
1624,215512.4868,,,217347.3918,,,218173.4913,,,218124.0471,,217881.6434,,,209573.8438,213022.167,,215532.5759,217210.9233,217441.443,,215512.4868,225459.4531,218723.2992,216495.7126
1625,118450.9032,,,118011.1605,,,116631.1505,,,116568.7602,,117070.3571,,,118739.2188,120232.1317,,118453.5149,117030.784,116860.4517,,118450.9032,121355.1406,117957.4155,118415.8934
1626,164063.0337,,,168325.5165,,,163921.7187,,,163809.8585,,165352.3646,,,156463.8281,152624.5556,,164191.1191,162608.8649,162883.2918,,164063.0337,164241.6094,166822.0014,163138.6585
1627,195143.9158,,,195904.5247,,,195936.5137,,,195702.7899,,195847.9428,,,195089.1875,191686.9437,,195149.587,195579.731,195471.3174,,195143.9158,193129.9063,197149.702,196021.2118
1628,272407.8403,,,273540.5283,,,274428.035,,,274008.5357,,273992.3663,,,274147.5,265488.0176,,272423.6974,273782.5963,273589.458,,272407.8403,274746.3438,274879.8626,273361.2314
1629,176360.5952,,,176201.089,,,176780.2283,,,176963.9968,,176648.438,,,177603.7031,175867.2156,,176361.4001,176773.9607,176941.143,,176360.5952,174147.75,177279.1114,177116.0169
1630,367083.802,,,364546.9088,,,363058.8212,,,363427.7015,,363677.8105,,,376140.2188,370028.694,,367108.1731,364462.4102,364393.377,,367083.802,360522.3125,364629.2992,367165.8487
1631,220831.1724,,,222046.4072,,,221479.5468,,,221313.6811,,221613.2117,,,224009.7656,212193.1279,,220862.9191,221006.6128,220992.4577,,220831.1724,212272.8906,222319.8273,221054.3131
1632,237547.9899,,,238707.7686,,,239819.2044,,,239500.638,,239342.537,,,234194.0781,235535.2083,,237554.831,239125.5659,239037.0386,,237547.9899,239498.0781,239122.0726,237844.8453
1633,168420.764,,,169275.3844,,,169302.4555,,,169116.2194,,169231.3531,,,164762.9375,168140.9085,,168428.346,168903.381,168849.7897,,168420.764,167563.125,170001.5309,168936.6493
1634,188063.2444,,,186728.1402,,,186778.9993,,,186562.8435,,186689.9943,,,189953.7188,192485.9675,,188075.651,187400.7175,187028.5435,,188063.2444,186453.4844,187075.2434,188318.6241
1635,176814.2031,,,176990.2196,,,177057.2102,,,176821.7074,,176956.3791,,,174312.4219,178520.9016,,176818.1523,176967.5334,176781.2029,,176814.2031,177851.3281,175934.6021,176079.2219
1636,152414.7135,,,152755.3942,,,152871.5291,,,152718.1958,,152781.7064,,,146817.1094,156585.573,,152439.1783,152707.7028,152616.5104,,152414.7135,153428.0156,154250.4487,153485.7164
1637,200877.5871,,,204647.2152,,,205488.3848,,,205289.125,,205141.575,,,194419.2344,190301.863,,200961.2153,203650.4878,203996.2674,,200877.5871,202432.2344,206671.2475,202378.0394
1638,182593.7832,,,180230.6917,,,178258.7191,,,178134.0467,,178874.4858,,,186960.0625,189506.2007,,182631.4237,179655.1368,179143.9552,,182593.7832,181747.3438,177884.9417,180989.399
1639,186605.2982,,,187988.7452,,,185304.7594,,,185143.4591,,186145.6546,,,187361.8438,179554.629,,186629.5925,185046.2462,184974.9368,,186605.2982,186585.4688,187637.3929,186383.6468
1640,258543.6462,,,256679.3771,,,254702.5788,,,254366.4628,,255249.4729,,,280026.0938,246908.4331,,258715.743,255929.6346,255276.5429,,258543.6462,253052.6094,256362.0459,258493.6111
1641,178306.913,,,180169.6209,,,179604.6574,,,179492.798,,179755.6921,,,176328.3125,171771.7085,,178333.7378,178827.0068,178948.5193,,178306.913,175414.2188,178263.9706,176999.7838
1642,234700.7568,,,238462.3233,,,239190.6844,,,239427.1621,,239026.7233,,,223555.625,228780.2127,,234774.0019,237367.4972,238101.2378,,234700.7568,238329.9063,239432.2249,235452.9331
1643,217053.5765,,,215737.6913,,,216224.0262,,,216031.0269,,215997.5815,,,221819.9063,218503.0574,,217064.8285,216775.27,216444.0724,,217053.5765,216480.0469,215276.0249,216741.6643
1644,232706.608,,,233429.2139,,,234250.6189,,,234272.1687,,233984.0005,,,232273.1875,229791.8322,,232710.2027,233800.0836,233948.2028,,232706.608,231171.5625,233084.02,232468.5693
1645,200207.5919,,,199360.9725,,,200286.4691,,,200706.0711,,200117.8376,,,200157.4063,204257.3074,,200214.8878,200555.3933,200856.1997,,200207.5919,207309.6875,199414.6886,200252.4894
1646,157109.688,,,158898.2299,,,159578.3341,,,159597.6644,,159358.0761,,,152648.7969,153380.6035,,157133.171,158659.4253,158939.3679,,157109.688,157130,157656.2375,156263.7771
1647,155897.0632,,,157126.9054,,,157862.4799,,,157902.2579,,157630.5477,,,154675.4688,151470.6495,,155910.7515,157191.961,157419.338,,155897.0632,156719.6563,155822.7187,154997.8208
1648,130209.8199,,,129545.9644,,,130673.4314,,,130639.66,,130286.3519,,,128797.1484,134815.6548,,130224.0955,130832.0473,130756.3342,,130209.8199,131690.5313,130492.1527,130886.4274
1649,139998.7665,,,141025.9439,,,142205.7511,,,142155.246,,141795.647,,,136517.8281,138753.2036,,140008.8155,141565.9182,141703.273,,139998.7665,140908.7656,141325.0182,140218.1691
1650,112340.7283,,,113525.5537,,,113918.3743,,,113905.0271,,113782.985,,,111479.6016,107799.2358,,112359.7132,113319.3205,113478.4662,,112340.7283,116444.0156,113153.8215,112099.5018
1651,121112.4295,,,121013.4971,,,122104.2692,,,122053.8799,,121723.882,,,124337.3203,118421.8388,,121123.3218,122002.8126,121986.4498,,121112.4295,121954.1484,121650.9192,121569.5189
1652,96612.58428,,,96065.41011,,,96146.22014,,,96025.45485,,96079.02837,,,97156.15625,98652.45116,,96617.07819,96392.35184,96213.33974,,96612.58428,95775.28906,96602.60482,96993.11488
1653,98454.18197,,,98402.78585,,,99080.71646,,,99148.40108,,98877.30113,,,97871.57813,99281.87059,,98454.9674,99010.15757,99091.23341,,98454.18197,96767.13281,100154.8941,99681.44379
1654,144795.1911,,,143317.745,,,143433.0108,,,143381.4779,,143377.4112,,,150026.4219,146597.414,,144815.9969,144116.0578,143874.5219,,144795.1911,145653.4531,142620.2786,144327.772
1655,139411.1225,,,136302.818,,,137124.7469,,,137311.2295,,136912.9315,,,152427.5313,141654.4112,,139524.264,138513.0183,138284.2036,,139411.1225,138463.125,136543.9035,139693.025
1656,141171.7567,,,139795.1814,,,139851.8712,,,139770.7152,,139805.9226,,,145600.125,143282.5538,,141189.0288,140494.3968,140237.7776,,141171.7567,142899.4531,139858.3137,141233.2222
1657,146529.0364,,,146060.6349,,,146143.4737,,,146078.8751,,146094.3279,,,149545.4531,145734.7346,,146534.4726,146353.0005,146234.9969,,146529.0364,147849,145855.5983,146390.9474
1658,142928.1759,,,142798.5624,,,142914.1908,,,142865.2015,,142859.3182,,,142861.9844,143601.0075,,142928.4425,142958.6136,142901.8309,,142928.1759,146549.9219,142485.9162,142709.5913
1659,118930.8002,,,115923.6855,,,115854.2439,,,115847.5136,,115875.1477,,,128605.9141,123945.5843,,119029.3046,117313.2547,116890.3372,,118930.8002,116892.9688,116143.3116,119183.0445
1660,153616.1254,,,154050.2288,,,154553.1859,,,154687.4535,,154430.2894,,,149720.2656,155551.3189,,153625.8979,154284.7508,154482.2874,,153616.1254,158055.0625,153690.343,153373.9789
1661,460418.8554,,,452048.057,,,452862.167,,,452941.5727,,452617.2656,,,468244.6875,493195.9664,,460649.738,456762.3094,455719.4482,,460418.8554,466042.5625,458866.8869,465422.9189
1662,392100.1839,,,387239.2469,,,388523.8081,,,388344.1047,,388035.7199,,,416453,391300.4749,,392230.494,390673.2182,389897.368,,392100.1839,389684.5938,389617.1811,393895.0511
1663,388851.8568,,,385325.8172,,,386534.3184,,,386364.2758,,386074.8038,,,393494.5,400950.7882,,388894.8653,388030.684,387450.1126,,388851.8568,400538.25,388062.5216,390810.5591
1664,489544.483,,,482529.8387,,,484082.3958,,,484105.3733,,483572.5359,,,504324.7188,508305.1594,,489665.3688,487194.9518,486326.3299,,489544.483,509793.375,488660.7904,493957.0382
1665,309384.7503,,,312697.824,,,313842.0949,,,313625.2069,,313388.3752,,,307852.0313,295847.3805,,309443.3885,312163.1604,312447.6568,,309384.7503,318921.9063,313519.6131,310018.6409
1666,324333.2039,,,323285.5085,,,324176.1293,,,323836.4747,,323766.0375,,,328275.5,325313.0537,,324338.139,324542.67,324132.2549,,324333.2039,331969.6875,323551.5896,324524.3989
1667,379117.9834,,,383212.0671,,,384502.4987,,,384564.8626,,384093.1428,,,376493.7188,363096.1734,,379186.9308,382443.4413,383087.8709,,379117.9834,380661.875,384730.9457,380250.1466
1668,346079.341,,,351856.7645,,,353234.3697,,,352969.2001,,352686.7781,,,331439.5,334497.2438,,346190.2467,350397.13,350969.1173,,346079.341,355727.5625,351523.6858,345957.0924
1669,297297.6904,,,297410.2954,,,298470.6938,,,298235.3204,,298038.7699,,,302182.7813,291974.9547,,297310.8672,298275.8382,298119.6752,,297297.6904,295558.1875,298149.4049,297828.2446
1670,352104.2212,,,354676.7595,,,355654.9668,,,355467.3797,,355266.3687,,,349709.5625,342673.9487,,352131.2583,354330.1173,354539.8173,,352104.2212,362971.0625,356706.0985,353551.7988
1671,264230.516,,,266832.3224,,,267722.5213,,,267290.5324,,267281.792,,,255548.8594,260995.4204,,264264.2676,266399.4679,266388.6931,,264230.516,270340.3125,265658.7258,263442.7531
1672,444969.508,,,430835.0769,,,431314.0814,,,431330.3008,,431159.8197,,,469753.3438,490019.3961,,445550.4648,438114.2018,436185.9077,,444969.508,444347.3125,434091.8478,447830.2106
1673,291443.8607,,,290614.8155,,,291062.0181,,,290977.7198,,290884.8511,,,291818.8438,294964.4792,,291447.8693,291388.1682,291219.114,,291443.8607,293500.125,288861.7674,290220.7372
1674,240671.909,,,241140.3266,,,241931.9112,,,241418.7736,,241497.0038,,,241895.6875,237291.2651,,240676.2715,241604.5303,241236.2439,,240671.909,239113.2969,239775.6059,239720.9693
1675,195428.7295,,,198870.0083,,,198373.89,,,198108.5684,,198450.8222,,,183052.3125,192319.8271,,195514.8268,196877.5951,197066.3186,,195428.7295,198876.8594,200202.9815,196447.9087
1676,194373.2732,,,197328.6857,,,196808.9615,,,196601.2327,,196912.96,,,184908.6563,190428.5139,,194430.6555,195529.3088,195707.9679,,194373.2732,200129.5313,198846.3613,195493.0288
1677,222110.7657,,,223881.6565,,,224653.4975,,,224265.0723,,224266.7421,,,217608.3594,218458.3464,,222127.1654,223726.6772,223641.9004,,222110.7657,220578.25,224705.4741,222703.8397
1678,473262.7071,,,470854.8378,,,471262.0278,,,471549.8123,,471222.226,,,492889.2188,465364.1467,,473336.3913,472363.0795,472307.4994,,473262.7071,479284.3438,473402.1765,475119.5283
1679,390905.673,,,387142.9387,,,387880.4377,,,387720.4625,,387581.2796,,,389019.1875,410937.3863,,390993.5431,389574.1366,388946.2449,,390905.673,395534.4688,387716.4603,391395.0091
1680,346071.8674,,,342242.7075,,,343332.6451,,,343368.5939,,342981.3155,,,356893.0938,353463.0847,,346123.322,344991.0073,344549.5435,,346071.8674,348861.4688,340997.6743,345251.7996
1681,249250.53,,,250936.7858,,,251903.2369,,,251813.5514,,251551.1914,,,246942.0469,243787.7044,,249265.2127,250987.8663,251168.6838,,249250.53,254081.8125,249002.333,247911.0973
1682,302228.1141,,,300610.5622,,,301550.62,,,301184.5656,,301115.2493,,,301226.9375,310922.4634,,302249.8037,302183.9912,301673.5791,,302228.1141,309418.7813,302344.7055,303463.7064
1683,181030.0798,,,183747.0951,,,183897.8899,,,183790.6047,,183811.8632,,,173986.7188,175708.6652,,181077.2742,182630.8622,182896.3134,,181030.0798,184671.625,184892.1929,181878.8446
1684,172551.2197,,,171808.0287,,,172326.7459,,,172113.138,,172082.6376,,,175205.9063,173394.4119,,172555.6678,172603.0238,172331.8401,,172551.2197,173891.8438,172543.0358,173070.1736
1685,172334.4033,,,172931.3741,,,171246.6282,,,171099.5765,,171759.1929,,,167873.5938,174081.6883,,172345.2542,171208.97,171087.3829,,172334.4033,174986.9844,172033.3141,171716.6141
1686,168454.1756,,,167223.1882,,,167917.2347,,,167608.3869,,167582.9366,,,171127.9844,171595.9297,,168464.8189,168399.4958,167983.7439,,168454.1756,170122.5156,168187.7243,169139.9957
1687,168340.6249,,,168861.4033,,,168738.8458,,,168831.2665,,168810.5052,,,164938.3906,169354.1529,,168346.8638,168515.8854,168662.767,,168340.6249,166317.1719,169893.1406,169069.0811
1688,192099.1718,,,192070.7784,,,192531.2331,,,192298.6726,,192300.228,,,190313.2969,194035.5509,,192101.872,192481.2798,192286.2477,,192099.1718,193761.9531,193994.6422,193448.5782
1689,194754.8973,,,194369.7163,,,194839.8207,,,194577.4659,,194595.6676,,,193776.3594,197555.0323,,194758.5102,194955.4432,194686.2889,,194754.8973,194602.8906,194698.4156,194988.6008
1690,194740.8878,,,193769.3215,,,194283.0446,,,194012.3662,,194021.5774,,,198197.875,195862.7321,,194747.6161,194667.6608,194314.1599,,194740.8878,195972.875,195212.9445,195758.1526
1691,182140.2586,,,183628.5281,,,183722.6244,,,183419.8127,,183590.3217,,,178123.7656,179306.7861,,182154.5524,183021.5956,182949.359,,182140.2586,182536.3125,183715.0347,182215.1086
1692,259941.8219,,,258710.2122,,,259340.6644,,,259243.2617,,259098.0461,,,265071.75,260623.7155,,259951.4683,259831.6539,259603.7088,,259941.8219,262052.7813,259379.5662,260420.0193
1693,167514.1285,,,167300.3148,,,167860.6523,,,167847.0607,,167669.3426,,,166149.7656,169899.2294,,167517.5696,167883.5906,167864.8044,,167514.1285,164884.75,167296.1746,167514.6735
1694,182367.4063,,,182453.8889,,,182462.3576,,,182215.805,,182377.3505,,,179681.4844,184684.2671,,182372.5849,182423.2302,182212.512,,182367.4063,181737.2813,181603.9643,181777.6397
1695,161569.7198,,,161351.1146,,,161338.4549,,,161148.7238,,161279.4311,,,165164.8906,159054.5162,,161578.6912,161446.4297,161244.8218,,161569.7198,161174.5781,162362.4049,162286.5952
1696,270584.1876,,,272039.5076,,,273036.5521,,,272596.0267,,272557.3622,,,273887.5,260712.0114,,270617.582,272233.4006,272066.3996,,270584.1876,276522,271992.2324,270584.4894
1697,166132.2384,,,165625.2447,,,165565.8366,,,165391.0215,,165527.3676,,,170232.7188,164459.5291,,166141.5085,165815.0768,165586.5318,,166132.2384,165878.0781,167387.7679,167375.2751
1698,357911.4514,,,355270.2747,,,356145.3551,,,355670.496,,355695.3753,,,362471.875,365837.332,,357935.5733,357266.6499,356518.9068,,357911.4514,355446.7813,358385.1534,360115.9923
1699,319782.4819,,,318108.7897,,,318674.4752,,,319155.7536,,318646.3395,,,317959.8125,329588.5721,,319808.4105,319388.4356,319617.5975,,319782.4819,328905.0625,319062.1456,320475.7604
1700,252029.0365,,,255694.7011,,,256662.8865,,,256628.3933,,256328.6603,,,240626.0781,246770.3838,,252095.7601,254847.8347,255335.3771,,252029.0365,256588.9375,257672.6297,253480.3124
1701,267452.657,,,270039.9051,,,271190.047,,,270754.3858,,270661.446,,,260764.3906,262261.0453,,267481.7489,269835.2209,269830.219,,267452.657,269759.0313,271187.8396,268285.3047
1702,245237.9598,,,242944.6432,,,243557.5307,,,243101.0241,,243201.066,,,247570.4688,253815.4516,,245269.1383,244556.4908,243860.2177,,245237.9598,248611.2656,245844.7063,247299.1824
1703,245086.7251,,,243230.4461,,,243791.8489,,,243362.5689,,243461.6213,,,249405.375,249541.0894,,245103.2819,244587.2425,243973.6352,,245086.7251,249639.2969,245695.5811,246828.8787
1704,276410.9151,,,274597.3376,,,271434.3709,,,271303.2334,,272444.9807,,,289330.0938,272306.4249,,276463.6141,272748.1153,272254.736,,276410.9151,280359.8438,275687.8156,277226.9503
1705,231468.0833,,,234641.8011,,,232184.4792,,,232091.9018,,232972.7274,,,230880.5156,217768.3825,,231546.5955,231084.075,231315.1565,,231468.0833,233239.8906,236246.6103,232669.9627
1706,441039.2264,,,436402.9493,,,437196.0945,,,437429.583,,437009.5423,,,450122.6875,453984.504,,441098.1432,439276.1446,438891.9843,,441039.2264,440263.3125,440826.9891,444194.9742
